upc,store,qty,price,name,datetime
190198238405,196,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.867902
190198238405,216,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868069
190198238405,222,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868188
190198238405,224,0,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868306
190198238405,237,0,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868425
190198238405,262,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868542
190198238405,302,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868685
190198238405,352,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.868898
190198238405,596,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.869018
190198238405,833,1,249,IPAD 32G SG DEMO,2018-04-15 20:14:11.869148
30506456933,216,0,1,FZN4057WM STRETCH,2018-04-15 20:14:11.869295
30506456933,222,2,1,FZN4057WM STRETCH,2018-04-15 20:14:11.869446
30506456933,224,1,2,FZN4057WM STRETCH,2018-04-15 20:14:11.869661
30506456933,233,0,1,FZN4057WM STRETCH,2018-04-15 20:14:11.869780
30506456933,262,0,1,FZN4057WM STRETCH,2018-04-15 20:14:11.869898
30506456933,302,0,1,FZN4057WM STRETCH,2018-04-15 20:14:11.870016
30506456933,833,0,1,FZN4057WM STRETCH,2018-04-15 20:14:11.870394
884116254089,188,0,499,DL INSPIRON 15 A12,2018-04-15 20:14:11.870524
30506456780,188,0,1,JLM4019WM LCD,2018-04-15 20:14:11.870670
30506456780,216,2,1,JLM4019WM LCD,2018-04-15 20:14:11.870785
30506456780,224,2,2,JLM4019WM LCD,2018-04-15 20:14:11.870904
30506456780,233,0,1,JLM4019WM LCD,2018-04-15 20:14:11.871022
30506456780,237,5,1,JLM4019WM LCD,2018-04-15 20:14:11.871151
30506456780,262,0,1,JLM4019WM LCD,2018-04-15 20:14:11.871270
30506456780,302,0,1,JLM4019WM LCD,2018-04-15 20:14:11.871391
30506456780,833,0,1,JLM4019WM LCD,2018-04-15 20:14:11.871553
887276183961,188,2,349,SAMSUNG CHROME PLUS,2018-04-15 20:14:11.872089
887276183961,196,4,349,SAMSUNG CHROME PLUS,2018-04-15 20:14:11.872226
887276183961,216,4,349,SAMSUNG CHROME PLUS,2018-04-15 20:14:11.872346
887276183961,224,2,349,SAMSUNG CHROME PLUS,2018-04-15 20:14:11.872463
887276183961,237,4,349,SAMSUNG CHROME PLUS,2018-04-15 20:14:11.872580
887276183961,262,4,349,SAMSUNG CHROME PLUS,2018-04-15 20:14:11.872697
716281003424,82,0,5,SLM SAFETY SPAIR,2018-04-15 20:14:11.872885
716281003424,122,1,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873049
716281003424,188,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873170
716281003424,196,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873288
716281003424,216,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873406
716281003424,222,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873523
716281003424,224,1,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873641
716281003424,233,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.873758
716281003424,237,0,15,SLM SAFETY SPAIR,2018-04-15 20:14:11.873876
716281003424,252,0,5,SLM SAFETY SPAIR,2018-04-15 20:14:11.873993
716281003424,262,2,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.874219
716281003424,302,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.874338
716281003424,352,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.874458
716281003424,833,0,9,SLM SAFETY SPAIR,2018-04-15 20:14:11.874576
21331604538,196,7,39.88,FLASHING KARAOKE,2018-04-15 20:14:11.874734
21331604538,216,5,49.88,FLASHING KARAOKE,2018-04-15 20:14:11.874970
21331604538,224,5,39.88,FLASHING KARAOKE,2018-04-15 20:14:11.875103
21331604538,302,7,39.88,FLASHING KARAOKE,2018-04-15 20:14:11.875235
62118101505,82,5,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.875400
62118101505,122,6,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.875535
62118101505,188,4,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.875682
62118101505,196,6,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.875801
62118101505,216,7,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.875920
62118101505,224,5,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876049
62118101505,233,3,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876170
62118101505,237,6,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876291
62118101505,252,5,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876409
62118101505,262,4,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876526
62118101505,352,5,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876644
62118101505,596,5,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876862
62118101505,833,4,109,RCA 10.1 2N1 WINDOWS,2018-04-15 20:14:11.876983
62118680307,82,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877114
62118680307,122,1,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877240
62118680307,188,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877359
62118680307,196,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877477
62118680307,216,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877669
62118680307,224,4,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877788
62118680307,233,4,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.877906
62118680307,237,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.878023
62118680307,252,8,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.878155
62118680307,262,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.878284
62118680307,352,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.878403
62118680307,596,3,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.878586
62118680307,833,4,99,RCA 10.1 2N1 ANDROID,2018-04-15 20:14:11.878740
810351029298,82,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.878870
810351029298,122,2,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.878989
810351029298,188,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879118
810351029298,196,2,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879238
810351029298,216,1,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879356
810351029298,222,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879474
810351029298,224,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879632
810351029298,233,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879831
810351029298,237,2,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.879961
810351029298,252,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.880091
810351029298,262,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.880210
810351029298,302,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.880328
810351029298,352,3,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.880446
810351029298,596,2,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.880605
810351029298,833,1,129,FITBIT CHRG 2 BK SM,2018-04-15 20:14:11.880788
23032021669,82,4,3.98,MANDALA GNOME,2018-04-15 20:14:11.880909
23032021669,122,4,3.98,MANDALA GNOME,2018-04-15 20:14:11.881039
23032021669,188,4,3.98,MANDALA GNOME,2018-04-15 20:14:11.881163
23032021669,196,12,3.98,MANDALA GNOME,2018-04-15 20:14:11.881284
23032021669,216,1,3.98,MANDALA GNOME,2018-04-15 20:14:11.881533
23032021669,222,20,3.98,MANDALA GNOME,2018-04-15 20:14:11.881654
23032021669,224,4,3.98,MANDALA GNOME,2018-04-15 20:14:11.881774
23032021669,233,5,3.98,MANDALA GNOME,2018-04-15 20:14:11.881893
23032021669,237,12,3.98,MANDALA GNOME,2018-04-15 20:14:11.882012
23032021669,252,6,3.98,MANDALA GNOME,2018-04-15 20:14:11.882143
23032021669,262,32,3.98,MANDALA GNOME,2018-04-15 20:14:11.882263
23032021669,302,10,3.98,MANDALA GNOME,2018-04-15 20:14:11.882445
23032021669,352,3,3.98,MANDALA GNOME,2018-04-15 20:14:11.882565
23032021669,596,3,3.98,MANDALA GNOME,2018-04-15 20:14:11.882731
23032021669,833,10,3.98,MANDALA GNOME,2018-04-15 20:14:11.882921
23032021683,82,4,3.98,MANDALA UNICORN,2018-04-15 20:14:11.883111
23032021683,122,3,3.98,MANDALA UNICORN,2018-04-15 20:14:11.883300
23032021683,188,7,3.98,MANDALA UNICORN,2018-04-15 20:14:11.883467
23032021683,196,30,3.98,MANDALA UNICORN,2018-04-15 20:14:11.883668
23032021683,216,14,3.98,MANDALA UNICORN,2018-04-15 20:14:11.883915
23032021683,222,0,1,MANDALA UNICORN,2018-04-15 20:14:11.884120
23032021683,224,6,3.98,MANDALA UNICORN,2018-04-15 20:14:11.884307
23032021683,233,5,3.98,MANDALA UNICORN,2018-04-15 20:14:11.884489
23032021683,237,13,3.98,MANDALA UNICORN,2018-04-15 20:14:11.884669
23032021683,252,5,3.98,MANDALA UNICORN,2018-04-15 20:14:11.884829
23032021683,262,11,3.98,MANDALA UNICORN,2018-04-15 20:14:11.884982
23032021683,302,15,3.98,MANDALA UNICORN,2018-04-15 20:14:11.885288
23032021683,352,4,3.98,MANDALA UNICORN,2018-04-15 20:14:11.885528
23032021683,596,3,3.98,MANDALA UNICORN,2018-04-15 20:14:11.885719
23032021683,833,19,3.98,MANDALA UNICORN,2018-04-15 20:14:11.885895
622356530781,82,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886069
622356530781,122,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886248
622356530781,196,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886462
622356530781,216,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886616
622356530781,222,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886746
622356530781,224,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886876
622356530781,233,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.886993
622356530781,237,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.887127
622356530781,252,1,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.887245
622356530781,262,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.887363
622356530781,302,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.887481
622356530781,596,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.887769
622356530781,833,2,159,SH NAV LIFT-AWAY PRO,2018-04-15 20:14:11.887889
29054017697,188,3,17,DIGITAL SAFE GRAY,2018-04-15 20:14:11.888021
29054017697,216,2,25,DIGITAL SAFE GRAY,2018-04-15 20:14:11.888153
29054017697,224,1,25,DIGITAL SAFE GRAY,2018-04-15 20:14:11.888272
29054017697,233,0,17,DIGITAL SAFE GRAY,2018-04-15 20:14:11.888390
29054017697,237,1,17,DIGITAL SAFE GRAY,2018-04-15 20:14:11.888507
29054017697,302,0,17,DIGITAL SAFE GRAY,2018-04-15 20:14:11.888634
58465805944,82,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.888774
58465805944,122,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.888906
58465805944,188,2,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889045
58465805944,196,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889167
58465805944,216,32,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889285
58465805944,222,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889425
58465805944,224,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889636
58465805944,233,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889790
58465805944,237,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.889911
58465805944,252,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.890064
58465805944,302,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.890183
58465805944,352,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.890330
58465805944,596,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.890445
58465805944,833,0,79,RCA 2000 LM PRJCTR,2018-04-15 20:14:11.890568
16337381774,122,2,298,POLARIS RZR 900,2018-04-15 20:14:11.890708
16337381774,188,1,298,POLARIS RZR 900,2018-04-15 20:14:11.890956
16337381774,302,2,298,POLARIS RZR 900,2018-04-15 20:14:11.891087
41525013014,122,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.891263
41525013014,188,9,16.38,PM 6X3HR FRLG,2018-04-15 20:14:11.891398
41525013014,196,3,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.891540
41525013014,216,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.891706
41525013014,222,1,3,PM 6X3HR FRLG,2018-04-15 20:14:11.891837
41525013014,224,6,16.38,PM 6X3HR FRLG,2018-04-15 20:14:11.891991
41525013014,233,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.892122
41525013014,237,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.892241
41525013014,252,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.892359
41525013014,262,21,16.38,PM 6X3HR FRLG,2018-04-15 20:14:11.892477
41525013014,302,2,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.892599
41525013014,352,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.892718
41525013014,596,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.892955
41525013014,833,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.893086
41525013014,7072,0,4.5,PM 6X3HR FRLG,2018-04-15 20:14:11.893209
887961339062,188,7,25,FP IMX SERP PYRAMID,2018-04-15 20:14:11.893344
887961339062,196,5,25,FP IMX SERP PYRAMID,2018-04-15 20:14:11.893463
887961339062,224,2,13,FP IMX SERP PYRAMID,2018-04-15 20:14:11.893601
887961339062,237,4,25,FP IMX SERP PYRAMID,2018-04-15 20:14:11.893721
853837006826,188,6,79,SMART BACKUP CAMERA,2018-04-15 20:14:11.893877
853837006826,216,7,79,SMART BACKUP CAMERA,2018-04-15 20:14:11.894084
853837006826,224,7,79,SMART BACKUP CAMERA,2018-04-15 20:14:11.894204
853837006826,596,0,79,SMART BACKUP CAMERA,2018-04-15 20:14:11.894500
72613161317,82,7,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.894645
72613161317,122,6,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.894780
72613161317,188,5,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.894900
72613161317,196,6,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895020
72613161317,216,5,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895152
72613161317,222,9,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895272
72613161317,224,6,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895392
72613161317,233,5,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895511
72613161317,237,0,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895669
72613161317,252,7,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895789
72613161317,262,12,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.895918
72613161317,302,9,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.896085
72613161317,833,2,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.896290
72613161317,7072,6,8.97,ALL PACS SL 72CT,2018-04-15 20:14:11.896418
888462349932,82,1,139,IPOD TOUCH 16GB GOLD,2018-04-15 20:14:11.896553
888462349932,122,2,139,IPOD TOUCH 16GB GOLD,2018-04-15 20:14:11.896681
888462349932,222,1,139,IPOD TOUCH 16GB GOLD,2018-04-15 20:14:11.896807
888462349932,596,2,139,IPOD TOUCH 16GB GOLD,2018-04-15 20:14:11.896933
888462349932,833,2,139,IPOD TOUCH 16GB GOLD,2018-04-15 20:14:11.897069
888462350624,82,1,139,IPOD TOUCH 16GB GRAY,2018-04-15 20:14:11.897206
888462350624,222,2,139,IPOD TOUCH 16GB GRAY,2018-04-15 20:14:11.897345
888462350624,596,2,139,IPOD TOUCH 16GB GRAY,2018-04-15 20:14:11.897480
760778063507,82,5,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.897677
760778063507,122,8,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.897812
760778063507,188,15,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.897939
760778063507,196,26,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898167
760778063507,216,21,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898303
760778063507,222,24,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898432
760778063507,224,17,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898565
760778063507,233,9,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898700
760778063507,237,36,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898828
760778063507,252,3,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.898954
760778063507,262,27,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.899096
760778063507,302,4,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.899225
760778063507,352,3,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.899352
760778063507,596,3,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.899478
760778063507,833,4,19.84,E6 WHITE GOLF BALL,2018-04-15 20:14:11.899659
883929531851,82,14,19.93,PS4 LEGO SW TFA,2018-04-15 20:14:11.899812
883929531851,122,2,19.93,PS4 LEGO SW TFA,2018-04-15 20:14:11.899993
883929531851,188,7,19.93,PS4 LEGO SW TFA,2018-04-15 20:14:11.900135
883929531851,196,4,19.93,PS4 LEGO SWTFA,2018-04-15 20:14:11.900269
883929531851,222,3,19.93,PS4 LEGO SWTFA,2018-04-15 20:14:11.900395
883929531851,224,2,19.93,PS4 LEGO SWTFA,2018-04-15 20:14:11.900526
883929531851,237,12,15,PS4 LEGO SW TFA,2018-04-15 20:14:11.900665
883929531851,252,3,19.93,PS4 LEGO SWTFA,2018-04-15 20:14:11.900791
883929531851,262,5,19.93,PS4 LEGO SWTFA,2018-04-15 20:14:11.901004
883929531851,302,4,19.93,PS4 LEGO SW TFA,2018-04-15 20:14:11.901138
883929531851,833,10,19.93,PS4 LEGO SWTFA,2018-04-15 20:14:11.901272
673419266796,122,2,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.901446
673419266796,188,2,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.901607
673419266796,196,0,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.901734
673419266796,222,0,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.901949
673419266796,224,4,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.902135
673419266796,237,0,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.902255
673419266796,302,3,13,LG JR CY FIRE SUITCS,2018-04-15 20:14:11.902373
887961362565,122,2,15,IMX DC BATWING,2018-04-15 20:14:11.902493
887961362565,188,0,21,IMX DC BATWING,2018-04-15 20:14:11.902642
887961362565,196,1,15,IMX DC BATWING,2018-04-15 20:14:11.902780
887961362565,216,3,15,IMX DC BATWING,2018-04-15 20:14:11.902900
887961362565,224,2,15,IMX DC BATWING,2018-04-15 20:14:11.903040
887961362565,233,3,15,IMX DC BATWING,2018-04-15 20:14:11.903167
887961362565,237,1,15,IMX DC BATWING,2018-04-15 20:14:11.903293
887961362565,302,2,15,IMX DC BATWING,2018-04-15 20:14:11.903530
887961360783,122,0,5,IMX DC SNOWCAT,2018-04-15 20:14:11.903698
887961360783,196,2,9,IMX DC SNOWCAT,2018-04-15 20:14:11.903826
887961360783,237,3,9,IMX DC SNOWCAT,2018-04-15 20:14:11.903952
48894047749,216,0,5,SB WARM MST HUMID W,2018-04-15 20:14:11.904117
48894047749,224,0,5,SB WARM MST HUMID W,2018-04-15 20:14:11.904277
48894047749,237,0,4,SB WARM MST HUMID W,2018-04-15 20:14:11.904446
48894047749,262,0,5,SB WARM MST HUMID W,2018-04-15 20:14:11.904587
48894047749,302,1,5,SB WARM MST HUMID W,2018-04-15 20:14:11.904724
641330011306,188,0,2.5,ROYP SYN 1Q 10W30 SN,2018-04-15 20:14:11.904866
641330011306,196,0,2.5,ROYP SYN 1Q 10W30 SN,2018-04-15 20:14:11.904973
641330011306,222,0,7,ROYP SYN 1Q 10W30 SN,2018-04-15 20:14:11.905097
641330011306,224,0,2.5,ROYP SYN 1Q 10W30 SN,2018-04-15 20:14:11.905204
641330011306,237,0,2,ROYP SYN 1Q 10W30 SN,2018-04-15 20:14:11.905312
641330011306,262,0,2.5,ROYP SYN 1Q 10W30 SN,2018-04-15 20:14:11.905417
30506457039,188,0,1,DSM4161WM LCD,2018-04-15 20:14:11.905523
30506457039,216,3,1,DSM4161WM LCD,2018-04-15 20:14:11.905633
30506457039,222,0,1,DSM4161WM LCD,2018-04-15 20:14:11.905732
30506457039,224,0,2,DSM4161WM LCD,2018-04-15 20:14:11.905836
30506457039,233,0,1,DSM4161WM LCD,2018-04-15 20:14:11.905938
30506457039,237,4,1,DSM4161WM LCD,2018-04-15 20:14:11.906048
30506457039,262,0,1,DSM4161WM LCD,2018-04-15 20:14:11.906186
30506457039,302,0,1,DSM4161WM LCD,2018-04-15 20:14:11.906285
30506457039,833,0,1,DSM4161WM LCD,2018-04-15 20:14:11.906383
50743643132,82,3,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.906499
50743643132,122,4,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.906643
50743643132,188,4,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.906747
50743643132,196,2,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.906847
50743643132,224,2,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.906964
50743643132,233,2,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.907074
50743643132,237,3,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.907174
50743643132,302,16,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.907276
50743643132,833,2,39.97,LT WFLBLK STEAMTRAIN,2018-04-15 20:14:11.907384
30506456964,188,0,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.907485
30506456964,216,0,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.907625
30506456964,222,0,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.907863
30506456964,224,1,2,JOJ4038WM STRETCH,2018-04-15 20:14:11.907963
30506456964,233,0,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.908086
30506456964,262,0,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.908187
30506456964,302,0,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.908286
30506456964,833,46,1,JOJ4038WM STRETCH,2018-04-15 20:14:11.908399
46013775238,196,0,11,LSKO CER TWR HTR WRM,2018-04-15 20:14:11.908517
46013775238,216,0,11,LSKO CER TWR HTR WRM,2018-04-15 20:14:11.908646
46013775238,233,0,11,LSKO CER TWR HTR WRM,2018-04-15 20:14:11.908791
46013775238,262,0,11,LSKO CER TWR HTR WRM,2018-04-15 20:14:11.908944
46013775238,833,0,11,LSKO CER TWR HTR WRM,2018-04-15 20:14:11.909143
839724015324,196,0,5,MS FAN HTR BL,2018-04-15 20:14:11.909318
839724015324,216,0,2.5,MS FAN HTR BL,2018-04-15 20:14:11.909488
839724015324,222,0,2.5,MS FAN HTR BL,2018-04-15 20:14:11.909665
839724015324,237,0,2.5,MS FAN HTR BL,2018-04-15 20:14:11.909836
839724015324,262,0,2.5,MS FAN HTR BL,2018-04-15 20:14:11.910138
883929450374,82,1,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.910277
883929450374,188,2,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.910407
883929450374,216,1,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.910524
883929450374,222,0,12,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.910666
883929450374,224,3,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.910850
883929450374,233,3,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911014
883929450374,237,1,20.08,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911145
883929450374,252,2,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911244
883929450374,262,2,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911342
883929450374,302,2,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911496
883929450374,352,4,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911695
883929450374,833,3,44.96,XB1 LEGO DIM STARTER,2018-04-15 20:14:11.911921
844178033091,188,1,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912190
844178033091,196,1,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912323
844178033091,216,4,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912439
844178033091,222,0,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912586
844178033091,224,5,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912699
844178033091,237,0,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912842
844178033091,302,0,9,MS MF DIAMOND QN,2018-04-15 20:14:11.912945
662248918709,122,2,19.93,PS4 DRAGON QST BLD,2018-04-15 20:14:11.913081
662248918709,224,0,19.93,PS4 DRAGON QST BLD,2018-04-15 20:14:11.913200
662248918709,237,3,19.93,PS4 DRAGON QST BLD,2018-04-15 20:14:11.913299
662248918709,252,0,19.93,PS4 DRAGON QST BLD,2018-04-15 20:14:11.913397
662248918709,302,2,19.93,PS4 DRAGON QST BLD,2018-04-15 20:14:11.913495
814290013660,188,3,14.88,PS4 TROLL AND I,2018-04-15 20:14:11.913707
814290013660,196,2,14.88,PS4 TROLL AND I,2018-04-15 20:14:11.913857
814290013660,222,3,14.88,PS4 TROLL AND I,2018-04-15 20:14:11.914016
814290013660,224,2,14.88,PS4 TROLL AND I,2018-04-15 20:14:11.914117
814290013660,237,2,14.88,PS4 TROLL AND I,2018-04-15 20:14:11.914215
814290013660,262,2,14.88,PS4 TROLL AND I,2018-04-15 20:14:11.914315
24200006020,82,4,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.914484
24200006020,122,0,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.914597
24200006020,188,4,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.914696
24200006020,196,12,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.914793
24200006020,216,4,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.914890
24200006020,222,1,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.914987
24200006020,224,12,9,PERSIL PC 2IN1 38CT,2018-04-15 20:14:11.915091
